datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (V),VAb (V),VAc (V),VAtot (V)
2023-06-12 11:30:00,3.620410165,3.651664871,3.643720137,1.30911204,0,1.127624751,2.437114648,0,0,0,0
2023-06-12 11:45:00,5.07088234,5.106243388,5.095081455,1.817025337,0,1.60589865,3.42303367,0,0,0,0
2023-06-12 12:00:00,4.40177343,4.429819913,4.423873928,1.586109634,0,1.386791145,2.973755146,0,0,0,0
2023-06-12 12:15:00,3.392809889,3.417673222,3.411799444,1.230288088,0,1.053152403,2.283620693,0,0,0,0
2023-06-12 12:30:00,5.89863553,5.933207314,5.923835113,2.111492379,0,1.878511582,3.989233191,0,0,0,0
2023-06-12 12:45:00,5.528333278,5.562312063,5.554927449,1.978498371,0,1.757908293,3.737213515,0,0,0,0
2023-06-12 13:00:00,5.814259313,5.849494325,5.839209778,2.072365704,0,1.846635381,3.917601209,0,0,0,0
2023-06-12 13:15:00,5.474554333,5.509654222,5.500879667,1.952881695,0,1.73444168,3.68715891,0,0,0,0
2023-06-12 13:30:00,5.063240233,5.098194387,5.089501973,1.802109653,0,1.596307182,3.398542737,0,0,0,0
2023-06-12 13:45:00,4.520597032,4.551717104,4.544797583,1.622112572,0,1.424318682,3.048148048,0,0,0,0
2023-06-12 14:00:00,4.612534851,4.643905137,4.637572563,1.667388601,0,1.465286556,3.132622331,0,0,0,0
2023-06-12 14:15:00,3.102431111,3.129746778,3.125129111,1.132456915,0,0.963327995,2.09702731,0,0,0,0
2023-06-12 14:30:00,1.449385103,1.464468482,1.463811228,0.543019643,0,0.413809242,0.956964584,0,0,0,0
2023-06-12 14:45:00,0.703652902,0.704416246,0.709936804,0.266181682,0,0.160031879,0.426098153,0,0,0,0
2023-06-12 15:00:00,0.798995279,0.801801944,0.804715357,0.300105283,0,0.193247178,0.493268167,0,0,0,0
2023-06-12 15:15:00,1.293756475,1.305191081,1.304550366,0.487328079,0,0.362472752,0.84972338,0,0,0,0
2023-06-12 15:30:00,1.540811667,1.556773667,1.553201889,0.576372195,0,0.4458837,1.02191502,0,0,0,0
2023-06-12 15:45:00,1.860812105,1.876106007,1.874453801,0.691037799,0,0.551850638,1.242929884,0,0,0,0
2023-06-12 16:00:00,1.682010444,1.697551222,1.695762667,0.626741832,0,0.493043364,1.119608256,0,0,0,0
2023-06-12 16:15:00,0.918314669,0.917622873,0.923143914,0.347950031,0,0.232950515,0.580918616,0,0,0,0
2023-06-12 16:30:00,0.755387222,0.752251667,0.758422,0.284411517,0,0.176913873,0.461319006,0,0,0,0
2023-06-12 16:45:00,0.675532515,0.668738498,0.676279393,0.253348214,0,0.148683643,0.40200615,0,0,0,0
2023-06-12 17:00:00,0.475782222,0.462197778,0.471141222,0.170565474,0,0.077152821,0.247794478,0,0,0,0
2023-06-12 17:15:00,0.388492641,0.364580728,0.375306082,0.121994597,0,0.038447731,0.158549268,0,0,0,0
2023-06-12 17:30:00,0.311655793,0.271753709,0.23796888,0.066952371,0,0.025935964,0.057875221,0,0,0,0
2023-06-12 17:45:00,0.340068677,0.294218832,0.243742541,0.04257,0,0.067116827,0.052126801,0,0,0,0
2023-06-12 18:00:00,0.464190506,0.392902914,0.428411452,0.04257,0,0.082098926,0.053835203,0,0,0,0
2023-06-12 18:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 18:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 18:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 19:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 19:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 19:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 19:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 20:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 20:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 20:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 20:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 21:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 21:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 21:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 21:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 22:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 22:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 22:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 22:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 23:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 23:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 23:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-12 23:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 00:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 00:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 00:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 00:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 01:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 01:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 01:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 01:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 02:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 02:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 02:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 02:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 03:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 03:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 03:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 03:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 04:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 04:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 04:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 04:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 05:00:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 05:15:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 05:30:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 05:45:00,0.47,0.39,0.43,0.04257,0,0.07897,0.05271,0,0,0,0
2023-06-13 06:00:00,0.380809556,0.317796444,0.289339111,0.04257,0,0.07261333,0.060562639,0,0,0,0
2023-06-13 06:15:00,0.32567582,0.305342524,0.293795442,0.072129144,0,0.059141973,0.070325895,0,0,0,0
2023-06-13 06:30:00,0.364980889,0.353509667,0.358415889,0.102561837,0,0.026939514,0.118201487,0,0,0,0
2023-06-13 06:45:00,0.375749087,0.363347213,0.368993815,0.109342202,0,0.030541028,0.133462306,0,0,0,0
2023-06-13 07:00:00,0.533338744,0.52249483,0.52930995,0.186432122,0,0.0923196,0.278572495,0,0,0,0
2023-06-13 07:15:00,1.267941683,1.273255096,1.274567953,0.470923117,0,0.349768663,0.820479931,0,0,0,0
2023-06-13 07:30:00,1.650912556,1.666182778,1.662328778,0.608452269,0,0.478371117,1.086746539,0,0,0,0
2023-06-13 07:45:00,1.632233943,1.645046353,1.643821391,0.603520488,0,0.472426498,1.07583141,0,0,0,0
2023-06-13 08:00:00,2.439914556,2.464095111,2.456215222,0.888280043,0,0.739438933,1.627629648,0,0,0,0
2023-06-13 08:15:00,2.956837235,2.984042972,2.973728128,1.072069821,0,0.911384758,1.983318268,0,0,0,0
2023-06-13 08:30:00,2.967887889,2.998470444,2.987144,1.076477582,0,0.913872254,1.990352409,0,0,0,0
2023-06-13 08:45:00,3.6798452,3.713194017,3.701654461,1.333573755,0,1.153908994,2.487283672,0,0,0,0
2023-06-13 09:00:00,2.684485087,2.708156956,2.702393335,0.985000345,0,0.825271801,1.81025922,0,0,0,0
2023-06-13 09:15:00,1.857371046,1.873031562,1.872082477,0.689797439,0,0.549489059,1.239381906,0,0,0,0
2023-06-13 09:30:00,2.348757111,2.369831111,2.364675556,0.863702703,0,0.711124988,1.574890278,0,0,0,0
2023-06-13 09:45:00,4.724426202,4.759789467,4.746080679,1.695943956,0,1.491548123,3.187053421,0,0,0,0
2023-06-13 10:00:00,4.609954679,4.644365898,4.632733241,1.655629162,0,1.455037325,3.11023347,0,0,0,0
2023-06-13 10:15:00,2.798713075,2.819703487,2.814818637,1.018963047,0,0.856221161,1.875790252,0,0,0,0
2023-06-13 10:30:00,2.014205835,2.030588719,2.029149542,0.743045339,0,0.599208042,1.342197213,0,0,0,0
2023-06-13 10:45:00,2.657306415,2.679423938,2.674231824,0.968725078,0,0.810921586,1.77923197,0,0,0,0
2023-06-13 11:00:00,4.41673162,4.443741913,4.433788155,1.587208315,0,1.390906469,2.97787469,0,0,0,0
2023-06-13 11:15:00,4.326386966,4.35409763,4.345103152,1.556922443,0,1.36188219,2.919326455,0,0,0,0
2023-06-13 11:30:00,1.920136778,1.933483889,1.932969333,0.710035077,0,0.568109157,1.278246646,0,0,0,0
2023-06-13 11:45:00,1.667975562,1.680573174,1.678533296,0.619809629,0,0.48623657,1.106025433,0,0,0,0
2023-06-13 12:00:00,4.027184593,4.054682343,4.044143599,1.452949023,0,1.265950412,2.718140658,0,0,0,0
2023-06-13 12:15:00,2.522080922,2.542508415,2.538826947,0.924527733,0,0.771237054,1.696423641,0,0,0,0
2023-06-13 12:30:00,3.068993245,3.089650935,3.084589944,1.114144358,0,0.949143437,2.063108061,0,0,0,0
2023-06-13 12:45:00,4.986973159,5.020825452,5.009358266,1.782164189,0,1.588002425,3.370260879,0,0,0,0
2023-06-13 13:00:00,1.399429619,1.411468074,1.411494193,0.521678576,0,0.396876635,0.918696146,0,0,0,0
2023-06-13 13:15:00,0.926368444,0.927496889,0.930944222,0.34348053,0,0.234526321,0.57805314,0,0,0,0
2023-06-13 13:30:00,0.484889,0.469429333,0.475235889,0.162848823,0,0.078610408,0.235177359,0,0,0,0
2023-06-13 13:45:00,0.914634268,0.912045876,0.915820939,0.342081905,0,0.230859429,0.57296891,0,0,0,0
2023-06-13 14:00:00,1.196813115,1.204613281,1.204413004,0.448672322,0,0.32822184,0.776888501,0,0,0,0
2023-06-13 14:15:00,1.1765614,1.185518356,1.185617217,0.44230013,0,0.321938698,0.764127603,0,0,0,0
2023-06-13 14:30:00,1.527953568,1.543446376,1.541018051,0.568425108,0,0.44065289,1.009047096,0,0,0,0
2023-06-13 14:45:00,1.466319732,1.482318087,1.479263124,0.54877985,0,0.419647847,0.96850716,0,0,0,0
2023-06-13 15:00:00,1.50963827,1.523964138,1.521760654,0.562766124,0,0.434736695,0.997127634,0,0,0,0
2023-06-13 15:15:00,1.707758977,1.724358755,1.722653585,0.63678213,0,0.49942843,1.136175407,0,0,0,0
2023-06-13 15:30:00,1.505882595,1.521549665,1.51939842,0.564711313,0,0.433936442,0.998470551,0,0,0,0
2023-06-13 15:45:00,1.272850606,1.285769628,1.283990915,0.480853105,0,0.356196022,0.837199014,0,0,0,0
2023-06-13 16:00:00,1.227821012,1.237340189,1.236264591,0.460695636,0,0.339168792,0.799760209,0,0,0,0
2023-06-13 16:15:00,1.661128393,1.674659882,1.671964272,0.617232549,0,0.484227129,1.101328487,0,0,0,0
2023-06-13 16:30:00,1.813526667,1.829400444,1.827551333,0.675321981,0,0.534379659,1.209757915,0,0,0,0
2023-06-13 16:45:00,1.612329598,1.623120162,1.622453214,0.597570683,0,0.465753933,1.063353195,0,0,0,0
2023-06-13 17:00:00,1.115159755,1.119818121,1.122589105,0.419939103,0,0.300594614,0.720786183,0,0,0,0
2023-06-13 17:15:00,0.665715031,0.658811391,0.665699705,0.247177701,0,0.144151823,0.391338107,0,0,0,0
2023-06-13 17:30:00,0.477819846,0.471167955,0.477038062,0.169307607,0,0.076214824,0.245632216,0,0,0,0
2023-06-13 17:45:00,0.389615611,0.374618444,0.382553187,0.121489288,0,0.038006435,0.159141769,0,0,0,0
2023-06-13 18:00:00,0.337973582,0.317024139,0.319127834,0.090788092,0,0.024279291,0.094802474,0,0,0,0
2023-06-13 18:15:00,0.306626265,0.262743159,0.208157488,0.055886824,0,0.028294872,0.047665758,0,0,0,0
2023-06-13 18:30:00,0.3363316,0.302263365,0.319027574,0.04469,0,0.106108141,0.061290958,0,0,0,0
2023-06-13 18:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 19:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 19:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 19:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 19:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 20:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 20:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 20:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 20:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 21:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 21:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 21:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 21:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 22:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 22:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 22:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 22:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 23:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 23:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 23:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-13 23:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 00:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 00:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 00:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 00:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 01:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 01:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 01:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 01:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 02:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 02:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 02:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 02:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 03:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 03:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 03:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 03:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 04:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 04:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 04:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 04:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 05:00:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 05:15:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 05:30:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 05:45:00,0.32,0.28,0.3,0.04469,0,0.10792,0.06076,0,0,0,0
2023-06-14 06:00:00,0.309847493,0.284744173,0.236314929,0.054074123,0,0.074982312,0.055901081,0,0,0,0
2023-06-14 06:15:00,0.423623105,0.427606776,0.426639489,0.137570126,0,0.055581601,0.183162411,0,0,0,0
2023-06-14 06:30:00,0.515288975,0.521582227,0.522329575,0.18342882,0,0.085068122,0.268586576,0,0,0,0
2023-06-14 06:45:00,0.513704,0.516149111,0.519238222,0.182761593,0,0.08403804,0.266864082,0,0,0,0
2023-06-14 07:00:00,0.66651483,0.668824386,0.673323147,0.249949053,0,0.142000946,0.391937582,0,0,0,0
2023-06-14 07:15:00,0.888324131,0.895323675,0.897976292,0.337557916,0,0.220203125,0.557800499,0,0,0,0
2023-06-14 07:30:00,1.263531073,1.280618232,1.278774541,0.474925796,0,0.349588493,0.824414823,0,0,0,0
2023-06-14 07:45:00,1.491181292,1.51141975,1.508814932,0.55704389,0,0.424586577,0.981637354,0,0,0,0
2023-06-14 08:00:00,2.184990496,2.212258929,2.2077832,0.811786085,0,0.6610407,1.472595383,0,0,0,0
2023-06-14 08:15:00,2.456809314,2.485211416,2.479654713,0.906791694,0,0.749814634,1.656714239,0,0,0,0
2023-06-14 08:30:00,1.851016691,1.875258034,1.872051162,0.691274755,0,0.547988111,1.239388629,0,0,0,0
2023-06-14 08:45:00,1.639575612,1.661607008,1.658779829,0.613160419,0,0.475643291,1.088788286,0,0,0,0
2023-06-14 09:00:00,1.658740333,1.679402444,1.678635444,0.620398064,0,0.480879703,1.10131165,0,0,0,0
2023-06-14 09:15:00,1.608752625,1.625469877,1.623791452,0.597296293,0,0.46263331,1.059853315,0,0,0,0
2023-06-14 09:30:00,3.316572492,3.351015727,3.341300361,1.210838249,0,1.035991825,2.24643701,0,0,0,0
2023-06-14 09:45:00,3.23814554,3.270564435,3.262444106,1.184541553,0,1.00610887,2.190621952,0,0,0,0
2023-06-14 10:00:00,4.278986583,4.313359492,4.302915087,1.543639834,0,1.350147125,2.89308827,0,0,0,0
2023-06-14 10:15:00,5.396039222,5.430913,5.420215,1.936688273,0,1.712726079,3.65001452,0,0,0,0
2023-06-14 10:30:00,4.198197834,4.232751458,4.224344016,1.520672124,0,1.321716974,2.842434821,0,0,0,0
2023-06-14 10:45:00,3.639993776,3.67325057,3.667320922,1.324488219,0,1.137410891,2.461784327,0,0,0,0
2023-06-14 11:00:00,3.667959161,3.700298405,3.692680643,1.332679248,0,1.146549423,2.479044113,0,0,0,0
2023-06-14 11:15:00,3.655042649,3.688585153,3.679826407,1.331956287,0,1.143903189,2.476059552,0,0,0,0
2023-06-14 11:30:00,3.557164025,3.590916609,3.582816634,1.297676249,0,1.110692487,2.408265208,0,0,0,0
2023-06-14 11:45:00,3.666602713,3.697680002,3.691816738,1.338876942,0,1.148412324,2.487071562,0,0,0,0
2023-06-14 12:00:00,3.928496471,3.957161878,3.951001167,1.429347482,0,1.234649802,2.664587175,0,0,0,0
2023-06-14 12:15:00,2.768154246,2.796217949,2.790583922,1.020578569,0,0.852759453,1.873607996,0,0,0,0
2023-06-14 12:30:00,3.651360333,3.680640889,3.674256222,1.329455489,0,1.146798525,2.475833602,0,0,0,0
2023-06-14 12:45:00,3.754290744,3.780025656,3.777895111,1.364592237,0,1.181535381,2.546069928,0,0,0,0
2023-06-14 13:00:00,3.156334563,3.187188257,3.180626153,1.153082405,0,0.982729367,2.135586051,0,0,0,0
2023-06-14 13:15:00,4.330103082,4.364202055,4.355770175,1.565018612,0,1.366812016,2.931394408,0,0,0,0
2023-06-14 13:30:00,4.472824925,4.512030818,4.501722862,1.615314518,0,1.416238313,3.031806184,0,0,0,0
2023-06-14 13:45:00,3.806401481,3.838932216,3.832150686,1.378261145,0,1.194909099,2.572054105,0,0,0,0
2023-06-14 14:00:00,3.264425333,3.292201556,3.288115444,1.189799355,0,1.014960571,2.204842055,0,0,0,0
2023-06-14 14:15:00,4.870123316,4.904660993,4.898694078,1.755506818,0,1.54510533,3.300164766,0,0,0,0
2023-06-14 14:30:00,4.991617778,5.025815889,5.017474333,1.793226861,0,1.58295448,3.376650003,0,0,0,0
2023-06-14 14:45:00,3.962338116,3.991413649,3.986523276,1.434174506,0,1.241920297,2.676148155,0,0,0,0
2023-06-14 15:00:00,2.564353902,2.587764066,2.585640878,0.944217912,0,0.782002409,1.726189823,0,0,0,0
2023-06-14 15:15:00,3.078414682,3.104749175,3.100791325,1.126995551,0,0.952604827,2.079435638,0,0,0,0
2023-06-14 15:30:00,3.31553213,3.344238045,3.339337406,1.210741027,0,1.032105745,2.242941153,0,0,0,0
2023-06-14 15:45:00,2.266470268,2.288921622,2.288450887,0.839610401,0,0.683620356,1.523701142,0,0,0,0
2023-06-14 16:00:00,2.044075856,2.066797796,2.065803384,0.760457166,0,0.610628935,1.370871498,0,0,0,0
2023-06-14 16:15:00,2.262083167,2.287697529,2.285092988,0.836521478,0,0.683082203,1.51983405,0,0,0,0
2023-06-14 16:30:00,1.784912778,1.805762111,1.804666333,0.662946086,0,0.521719585,1.185039088,0,0,0,0
2023-06-14 16:45:00,0.651637885,0.658653821,0.661395408,0.245670782,0,0.138283967,0.383946738,0,0,0,0
2023-06-14 17:00:00,0.674769556,0.678969444,0.683962333,0.256349466,0,0.146101183,0.402567722,0,0,0,0
2023-06-14 17:15:00,0.530872535,0.538438989,0.540517412,0.196710401,0,0.09494225,0.291705556,0,0,0,0
2023-06-14 17:30:00,0.353638,0.351894222,0.352395889,0.10717998,0,0.028744658,0.123684781,0,0,0,0
2023-06-14 17:45:00,0.310905,0.297179111,0.260895111,0.072118813,0,0.02207,0.069314682,0,0,0,0
2023-06-14 18:00:00,0.303446581,0.267925292,0.190728849,0.047565131,0,0.048712774,0.024431677,0,0,0,0
2023-06-14 18:15:00,0.320346237,0.254491863,0.200429547,0.044141778,0,0.087586562,0.052170796,0,0,0,0
2023-06-14 18:30:00,0.440642155,0.430188281,0.43039489,0.04412,0,0.103562948,0.067872006,0,0,0,0
2023-06-14 18:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 19:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 19:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 19:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 19:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 20:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 20:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 20:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 20:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 21:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 21:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 21:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 21:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 22:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 22:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 22:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 22:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 23:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 23:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 23:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-14 23:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 00:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 00:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 00:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 00:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 01:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 01:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 01:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 01:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 02:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 02:15:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 02:30:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 02:45:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
2023-06-15 03:00:00,0.46,0.45,0.45,0.04412,0,0.10845,0.06796,0,0,0,0
